id,source,source_url,price_vnd,price_billion,category,is_rent,title,description,area_m2,price_per_m2,region_name,district,ward,latitude,longitude,legal_document,bedrooms,bathrooms,floors,furnishing,property_status,seller_type,list_time,has_full_furniture,has_balcony,has_lake_view,has_city_view,has_red_book,has_car_access,has_luxury_keyword,has_new_keyword,has_corner_keyword,has_near_center
132351183,chotot_gateway,https://www.chotot.com/132351183.htm,2940000000.0,2.94,Căn hộ/Chung cư,False,Cần bán gấp căn hộ Thanh Hà giá tốt lh e Thảo ***,"Dự án: Thông tin chi tiết: Gấp gấp gấp chủ cần bán gấp căn hộ khu 6 toà trong giá siêu tốt tại Khu ĐT Thanh Hà Căn tầng 14 giá 2. 9x thu về ạ Ban công Nam S65m Hỗ trợ vay ngân hàng gần 2tỉ Nha Có ti vi tủ lạnh, máy giặt và đồ như hình Xem nhà lh ***",65.0,45230769.23076923,Hà Nội,Quận Hà Đông,Phường Kiến Hưng,20.96151,105.78582,5,2,2,,3,2,,1778805962000,0,1,0,0,0,0,0,0,0,0
132017315,chotot_gateway,https://www.chotot.com/132017315.htm,2320000000.0,2.32,Căn hộ/Chung cư,False,Bán căn 2 ngủ thoáng nhất khu,"Em rao bán căn chung cư mini 2 phòng ngủ giá hơn 2 tỷ ngay Cầu Khương Đình, đối diện FiveStar. Nhà thoáng sáng tuyệt đối, ban công mát mẻ, có p khách, bếp, đầy đủ đồ dùng nội thất tiện nghi Gọi e xem trực tiếp",47.0,49361702.127659574,Hà Nội,Quận Thanh Xuân,Phường Khương Đình,20.992771,105.81429,5,2,1,,1,2,,1778805614000,0,1,0,0,0,0,0,0,0,0
131164337,chotot_gateway,https://www.chotot.com/131164337.htm,4600000000.0,4.6,Căn hộ/Chung cư,False,Giảm 300tr căn CC đẹp sổ hồng Đền Lừ-Sát phố-Lô góc-60/100m;2N;2VS,"GIA LỘC 300 TRIỆU ! CĂN CHUNG CƯ 100M2, 2 NGỦ SỔ HỒNG LÂU DÀI MẶT PHỐ TÂN MAI LỚN - GẦN HỒ ĐỀN LỪ - Ô TÔ ĐỖ CHÂN CẦU THANG - LÔ GÓC 2 THOÁNG VĨNH VIỄN - FULL NỘI THẤT - THANG MÁY-SỔ HỒNG 60M ; 2 VỆ SINH; BAN CÔNG - CHỈ HƠN 5 TỶ VỊ TRÍ: Căn chung cư thuộc toà chung cư khu đô thị Đền Lừ còn đẹp, đã cải tạo lại như mới. Nằm mặt phố Tân Mai lớn, bờ hồ Đền Lừ , đường rộng phân làn 2 chiều, đối diện chợ đầu mối phía Nam Hà Nội. Khu vực dân cư đông, kinh doanh sầm uất, tiện ích tràn đầy. Vài bước chân ra hồ Đền Lừ tập thể dục, ngắm cảnh, thưởng thức ẩm thực ven hồ. Ở quá sướng. MÔ TẢ : Căn hộ thuộc toà chung cư còn đẹp, tháng máy. Xe nây để tìan bộ sàn tầng 1, ô tô đỗ ngoà sân. Ô tô tránh chạy vòng quanh toà nhà. Vị trí căn hộ đẹp nhất toà nhà vì tầng 2, lô góc, 2 mặt thoáng vĩnh viễn. Sổ đỏ 60 m2 nhưng tổng diện tích sử dụng lên tới 100m2 gồm : 2 phòng ngủ ( có thể cải tạo thành 3 N ), 2 vệ sinh, 1 khu bếp đồng bộ, ban công . Chù tặng toàn bộ đồ gia dụng hiện có. PHÁP LÝ : Sổ hồng vĩnh viễn. Sẵn sàng giao dịch ngay LIÊN HỆ : PHAN HÙNG ĐỀ XEM NGAY CĂN CC HIẾM CÓ",60.0,76666666.66666667,Hà Nội,Quận Hoàng Mai,Phường Hoàng Văn Thụ,20.984837,105.859856,6,2,,,2,2,,1778804421000,1,1,0,0,1,1,0,1,1,1
130435613,chotot_gateway,https://www.chotot.com/130435613.htm,2450000000.0,2.45,Căn hộ/Chung cư,False,"Tầm 2 tỷ có căn Tập thể 50m2, 2 ngủ sát phố Nguyễn Chinh-NT cao cấp","NHÀ ĐẸP, GIÁ RẺ-TẦM 2 TỶ CÓ NGAY CĂN TẬP THỂ ĐẸP SÁT PHỐ NGUYỄN CHÍNH-NỘI THẤT CAO CẤP-2 THOÁNG-Ô TÔ CHÂN CẦU THANG-50M ; 2 NGỦ VỊ TRÍ: Căn hộ nằm trong toà tập thể đầu phố Nguyễn Chính. Ô tô đỗ chân cầu thang. Chỉ 20m ra phố. Thông Tân Mai, Trương Định, Thịnh Liệt, bờ sông Sét. Hàng xóm các khu đô thị Nam Đô, Ô Sào, Louis hưởng nhiều tiện ích. MÔ TẢ: Căn hộ tập thể phân phối cho CBCNV, xây dựng chắc chắn. Chủ đã thuê thiết kế khoa học, lắp đặt nội thất cao cấp đồng bộ tạo vẻ đẹp cuốn hút cho căn hộ. Nhà 2 thoáng nên các phòng đều có cửa sổ. Ban công là khu vực phơi đồ và trồng cây cảnh. Nhà có 2 phòng ngủ, 1 vệ sinh, 1 khách và bếp. Các phòng đều đầy đủ công năng, full nội thất nên chủ mới về có thể ở được luôn đón Tết. PHÁP LÝ : Căn hộ phân phối cho CBCNV, sở hữu hợp pháp. Hợp đồng mua bán vi bằng, công chứng. LIÊN HỆ : PHAN HÙNG ĐỂ ĐƯỢC MỜI NGẮM CĂN HỘ ĐẸP",50.0,49000000.0,Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,20.978619,105.848236,5,2,1,,1,2,,1778804364000,1,1,0,0,0,1,1,1,0,0
131899422,chotot_gateway,https://www.chotot.com/131899422.htm,2550000000.0,2.55,Căn hộ/Chung cư,False,"Bán CCMN Mặt Phố Xe Buyt, Thoáng Đẹp, Có Thể Làm Văn Phòng","Dự án: Thông tin chi tiết: ❤️‍🔥Bán CCMN Siêu Đẹp Thoáng ! ngay mặt phố Vũ Tông Phan cách Ngã 4 Sở chưa tới 1km ✅ Toà mặt phố chính xe buyt đỗ cửa, thiết kế thông minh tầng 1 có Văn Phòng, Nhà Hàng ✅ Dt 52m 2ngủ 1khách 1bếp 1ban công view phố , cửa sổ cửa thoáng đầy đủ ✅ Chủ nhà tặng toàn bộ đồ như hình: gai đình chỉ viêvj về ở ngay ✅ Toà 2 thang máy 4 bảo vệ, thẻ từ cư dân đầy đủ. Bãi ô tô gửi bên Phường cạnh nhà ✅ An ninh tốt, phí dịch vụ rẻ, full tiện ích: Chợ, gym, spa... ✅ Toà chuẩn pháp lý. Mỗi hộ có 1 bìa hồng đồng sở hữu. Mua bán công chứng vi bằng 🤝 Giá thiện chí 2,55 tỷ có thương lượng sâu ☎️ Gia Đình quan tâm xin gọi *** để xem nhà, lấy video và e tư vấn miễn phí",52.0,49038461.538461536,Hà Nội,Quận Thanh Xuân,Phường Khương Đình,20.983088,105.8161,6,2,1,,1,2,,1778781306000,0,1,0,0,0,1,0,0,0,0
132392389,chotot_gateway,https://www.chotot.com/132392389.htm,1890000000.0,1.89,Căn hộ/Chung cư,False,"Bán CCMN Hoàng Hoa Thám- Siêu rẻ 1,8x tỷ- tầng 5 thang bộ","Dự án: Thông tin chi tiết: 🩷Chỉ 1,8xtỷ- CCMN 50m 2ngủ Thoáng Đẹp, Full Nội Thất Về Ở Ngay. ✅Khu Hoàng Hoa Thám,Vĩnh Phúc. Gần Hồ Tây, chợ Hoa. Tiện ích ngập tràn ✅Dt Khoảng 50 2ngủ 1wc 1ban công thoáng, thiết kế thôn minh đầy đủ công năng ✅Nhược điểm tầng 5/7 thang bộ ( thang rộng dễ đi) ✅Tặng toàn bộ nội thất như hình cho khách hàng ✅ Có sổ gốc cả toà. Mua bán ký hđ trực tiếp với Chủ Đầu Tư 🤝 Giá 1,8xtỷ có tl thiện chí gia lộc sâu ☎️Lh *** (zalo, mess, tiktok...) lấy vd và mua giá gốc chính chủ #ccmnhanoi #chungcugiare #chungcuminihanoi #chungcuminihanoidep #banchungcuminihanoi",50.0,37800000.0,Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,21.044363,105.81292,5,2,1,,2,2,,1778779745000,1,1,1,0,1,0,0,0,0,1
132387870,chotot_gateway,https://www.chotot.com/132387870.htm,1800000000.0,1.8,Căn hộ/Chung cư,False,SỔ ĐỎ VĨNH VIỄN ! GIÁ RẺ ! CHUNG CƯ C1 PHẠM VĂN ĐỒNG_TRẦN CUNG_CỔ NHUẾ,"Chung cư C1 Phạm Văn Đồng - Ngã Tư Cổ Nhuế - Trần Cung - Bắc Từ Liêm Gần đại học Quốc Gia, Ngoại Ngữ, Du Lịch, Điện Lực Hệ thống chữa cháy, báo cháy theo tiêu chuẩn mới hiện đại. Hệ thống thang thoát hiểm đầy đủ, lối thoát nạn. Thiết kế mới hiện đại - nhận nhà ở luôn. Khách hàng không mất thêm bất kỳ chi phí nào khác. Pháp lý đầy đủ và đảm bảo theo quy định của pháp luật. Sổ hồng sở hữu vĩnh viễn. Liên hệ trực tiếp Trường chủ đầu tư xây dựng để mua nhà giá gốc Add Zalo để nhận video căn hộ (lưu ý miễn môi giới trung gian).",54.0,33333333.333333332,Hà Nội,Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,21.050222,105.78168,6,2,2,,2,2,,1778757024000,0,0,0,0,1,0,0,1,0,0
131334625,chotot_gateway,https://www.chotot.com/131334625.htm,5785000000.0,5.785,Căn hộ/Chung cư,False,CHÍNH CHỦ BÁN CĂN TẦNG 5 Tam Trinh 3 Ngủ Full Đồ,"Chính Chủ Bán BÁN NHÀ TẬP THỂ NGÕ 319 TAM TRINH - NHÀ ĐẸP NHƯ CHUNG CƯ - SỐ 50M2 - DIỆN TÍCH SỬ DỤNG 90m - 2 THOÁNG TRƯỚC SAU - 3 NGỦ 2WC - Căn hộ tập thể cực đẹp, khu nhà 5 tầng, nhà mình bán TẦNG 5, 2 thoáng trước sau nên nhà luôn sáng và rất thoáng mát. • Nhà cực đẹp, nội thất long lanh tặng lại gần như toàn bộ • Thiết kế 3 phòng ngủ - 2 vệ sinh (trong đó 1 phòng khép kín), phù hợp gia đình đông người. - Có thể lên được TẦNG 6 Cầu thang 2 : Rộng rãi đi lại thoải mái Ô tô tránh chân cầu thang Không gian sáng, đón gió tự nhiên Nội Thất Để Lại Chỉ Việc Xách Vali về ở Có Thương Lượng",90.0,64277777.777777776,Hà Nội,Quận Hoàng Mai,Phường Tương Mai,20.98857,105.85104,,3,2,5,,,,1778756519000,1,0,0,0,0,1,0,0,0,0
132387581,chotot_gateway,https://www.chotot.com/132387581.htm,6180000000.0,6.18,Căn hộ/Chung cư,False,"Chung cư Bô Quốc Phòng X2 Đại Kim – Ngã Tư Sở - 77m2, 3PN - Sổ đỏ","Dự án: Thông tin chi tiết: Chung cư Bô Quốc Phòng X2 Đại Kim – Ngã Tư Sở - 77m2, 3PN - Sổ đỏ - Tiện ích đầy đủ Bán căn hộ chung cư Đại Kim - Hoàng Mai, gần ngay Linh Đàm - Nguyễn Xiển - Ngã Tư Sở - Diện tích: 77m² - Thiết kế: 3 phòng ngủ, 2 vệ sinh rộng rãi - Tòa nhà mới đưa vào sử dụng, chất lượng xây dựng cao - Thiết kế tòa nhà 4 thang máy, với 3 tầng hầm gửi ô tô & xe máy cực tiện - Vị trí đẹp, kết nối nhanh Ngã Tư Sở – Linh Đàm – Nguyễn Xiển... - Khu vực đầy đủ tiện ích: trường học, siêu thị, chợ, công viên, giao thông thuận tiện 📕 Sổ đỏ chính chủ, sử dụng lâu dài Phù hợp gia đình trẻ cần không gian rộng rãi hoặc mua giữ tiền khu vực trung tâm phát triển mạnh. - Giá 6,18 tỷ A/c quan tâm ib- Zalo Hạnh Vân em để xem nhà thực tế",77.0,80259740.25974026,Hà Nội,Quận Hoàng Mai,Phường Định Công,20.983137,105.83196,6,3,2,3,,,,1778756084000,0,0,0,0,1,1,0,1,0,1
132385693,chotot_gateway,https://www.chotot.com/132385693.htm,2720000000.0,2.72,Căn hộ/Chung cư,False,"Bán CC Mini Xuân Đỉnh, Tầng Trung Căn Góc Rất Thoáng Đẹp, Full Đồ","Dự án: Thông tin chi tiết: 🤝Gia Chủ cần bán CCMN Xuân Đỉnh, Phạm Văn Đồng Siêu Rộng 55m2. 2pn 1wc Tầng Trung 4/8 Căn Góc Thoáng, Tầng Trung. Sổ Gốc Cả Toà. Đang làm phôi từng căn. Ô tô đỗ, Yên Tĩnh Văn Minh, Lh *** gặp Chính Chủ xem giấy tờ mua giá gốc. Nhỉnh 2,xx tỷ - ***- E Công ( zalo, mess,tiktok...) #ccmnhanoi #chungcuminihanoi #chungcumini #banchungcuminihanoi #chungcuminihanoidep",55.0,49454545.45454545,Hà Nội,Quận Bắc Từ Liêm,Phường Xuân Đỉnh,21.076807,105.78777,,2,1,,1,2,,1778750405000,1,0,0,0,0,1,0,0,1,0
130174888,chotot_gateway,https://www.chotot.com/130174888.htm,3550000000.0,3.55,Căn hộ/Chung cư,False,BÁN CĂN HỘ 2 NGỦ VIN GIA LÂM ĐẸP XANH YÊN TĨNH,"Bán CH 2N 1VS, DT 59m2, tòa vip trung tâm khu S2. CH view vườn nội khu nhiều cây xanh & sân chơi trẻ em. Phòng khách & ngủ view vườn yên tĩnh, sát BX bus nội khu, bus vào TP, đi SB, kết nối thuận tiện QL5A/5B, QL1A, cầu Vĩnh Tuy, Thanh Trì. - Gần Đại học VinUni, Brighton College, Dewey Schools, mầm non, cấp 1 – 3 Vinschool, tòa VP Technopark. - Gần hồ nước mặn 6,1ha & hồ trung tâm 24,5ha. - Gần Bể bơi nội khu, BB 4 mùa, công viên Gym, sân thể thao - Gần BV Vinmec, y học cổ truyền 108 - Gần TTTM Vincom, phố ẩm thực - Anh ninh tốt TK: 1 bếp +1 khách + 2 ngủ + khu giặt. Bố trí đồ hợp lý. Phù hợp gia đình hoặc khách nước ngoài thuê, nhà hiện có dòng tiền cao ổn định. PL: Sổ hồng Giá bán: 3.55 tỷ (không bao thuế phí, đồ cơ bản) LH: chủ nhà - C.Yến",59.0,60169491.52542373,Hà Nội,Huyện Gia Lâm,Thị trấn Trâu Quỳ,21.02097,105.93817,6,2,1,,1,2,,1778749548000,0,0,0,0,1,0,0,0,0,1
131407464,chotot_gateway,https://www.chotot.com/131407464.htm,1950000000.0,1.95,Căn hộ/Chung cư,False,"bán CCMN Hà Trì, Chợ Hà Đông- Rất rộng 58m Căn Góc Ô tô đỗ","Dự án: Thông tin chi tiết: ❤️Bán CCMN Siêu Rộng Thoáng 58m Căn Góc Tầng Trung Ô Tô Đỗ Cửa. Giá Rẻ 1,95 tỷ bao phí ✅Khu vực Hà Cầu, Gần Lê Lợi, Chợ Hà Đông. Giao thương sần uất tiện ích ko thiếu gì ✅Dt rộng khoảng 58m 2n1wc có thể sửa 2wc. Tầng đẹp 5/8 căn góc ✅ Hỗ Trợ về ở ngay cho gia đình ✅Thang máy đày đủ, phia dvu rẻ, điện nc giá dân. Cư dân yên tĩnh văn minh ✅Chuẩn pháp lý có sổ gốc cả toà. Mua bán ký hđ trực tiếp với Chủ Đầu Tư 🤝Giá siêu rẻ 1,95 tỷ tl gia lộc thiện chí ☎️Lh Mr Công ***( zalo, mess,tiktok...) e tư vấn miễn phí mua giá chính chủ",58.0,33620689.655172415,Hà Nội,Quận Hà Đông,Phường Hà Cầu,20.96515,105.778885,5,2,1,,2,2,,1778747656000,0,0,0,0,1,1,0,0,1,0
131273584,chotot_gateway,https://www.chotot.com/131273584.htm,6700000000.0,6.7,Căn hộ/Chung cư,False,"3 ngủ GIẢI PHÓNG – GIÁ TỐT tòa 1277 Giải phóng, sổ đỏ giá hợp lý","CĂN HOT GIẢI PHÓNG – GIÁ TỐT HIẾM CÓ 🔥 📍 Tầng đẹp – địa chỉ tại Số 1277 Giải Phóng 📐 Diện tích: 90m² trên sổ gần 100m2 tim tường 3 phòng ngủ – 2 vệ sinh 💰 Giá: 6.7 tỷ ✨ Điểm nổi bật: • Thiết kế 3PN cực kỳ rộng rãi, phù hợp gia đình đông người • Tầng đẹp, thoáng mát, ánh sáng tự nhiên • Khu dân cư đông đúc, tiện ích đầy đủ xung quanh • Gần trường học, bệnh viện, bến xe – đi lại cực thuận tiện 🚗 Kết nối nhanh: Giải Phóng – Trương Định – Đại La – trung tâm Hà Nội lh em Hoa xem nhà 24/24",95.0,70526315.78947368,Hà Nội,Quận Hoàng Mai,Phường Thịnh Liệt,20.97138,105.84129,6,3,2,,1,2,,1778747549000,0,0,0,0,1,0,0,0,0,1
131821464,chotot_gateway,https://www.chotot.com/131821464.htm,4900000000.0,4.9,Căn hộ/Chung cư,False,"Chỉ 86tr/m2 sở hữu CC A6 Nguyễn Chánh, 57m2, 3 ngủ, 1vs, Đồ cơ bản lh","🥰 Chủ cần tiền cần bán chung cư A6 Nguyễn Chánh, Phường Cầu Giấy, Hà Nội. 😍Diện tích 57m2 thiết kế 3 Phòng Ngủ riêng biệt và 1WC, (Đơn Giá 85 triệu/m2) Giá phù hợp mua đầu tư hoặc để ở. 🪀Cách trường mầm non Song Ngữ Hoa Trà My tầm 200m, siêu thị Hà Đăng, Winmart Vincom Trần Duy Hưng chỉ khoảng 1km. Các bệnh viện như Bệnh viện Thận Hà Nội và Bệnh viện Mắt Ánh Dương cũng gần đó, rất thuận tiện cho cuộc sống hàng ngày. ☎️Liên Hệ xem thực tế ngay hôm nay vì xung quanh k còn căn nào đơn giá rẻ như căn hộ này",60.0,81666666.66666667,Hà Nội,Quận Cầu Giấy,Phường Yên Hoà,21.02326,105.7947,6,3,1,,3,2,,1778747141000,0,0,0,0,0,0,0,0,0,0
132382039,chotot_gateway,https://www.chotot.com/132382039.htm,2590000000.0,2.59,Căn hộ/Chung cư,False,"Cần bán gấp căn hộ 48m2 Đặng Xá, 2 phòng ngủ, 2.59 tỷ","Gia đình mình có căn hộ 2 phòng ngủ trước mua để ông bà thi thoảng lên ở chơi gần con cháu nhưng hiện tại ông bà không có nhu cầu sử dụng nên muốn chuyển nhượng lại. Căn hộ tại khu đô thị Đặng Xá - Gia Lâm Hà Nội, thuận tiện di chuyển cho các anh em ở Hải Phòng, Hưng Yên, Bắc Giang, Lạng Sơn. Nội khu đầy đủ công viên, siêu thị, chợ bể bơi, trường cấp 1,2,3, cũng liền khu Ocean Park 1,2,3. Để lại toàn bộ nội thất trong nhà gần như mới và ít sử dụng bao gồm: Tủ bếp, bếp từ, máy lọc nước, Sofa, bàn trà, kệ tivi, 2 giường ngủ, 2 điều hoà, nóng lạnh, xách vali về ở được luôn. Pháp lý sổ đỏ cầm tay, có hỗ trợ vay bank cho khách thiện chí mua. Giá 2.610 tỷ có thương lượng anh em có nhu cầu liên hệ em chính chủ nhé",48.0,53958333.333333336,Hà Nội,Huyện Gia Lâm,Xã Đặng Xá,21.03716,105.95449,6,2,,,1,2,,1778741948000,0,0,0,0,1,0,0,1,0,0
132041098,chotot_gateway,https://www.chotot.com/132041098.htm,6680000000.0,6.68,Căn hộ/Chung cư,False,"Bán Chung cư Thành phố Giao Lưu. Căn góc 88,68m2 - 3PN - 2WC - 6.68 tỷ","CHÍNH CHỦ BÁN CĂN HỘ CHUNG CƯ - TÁI ĐỊNH CƯ THÀNH PHỐ GIAO LƯU - CẠNH BỘ CÔNG AN - ĐƯỜNG PHẠM VĂN ĐỒNG - 88,68M2 - TẦNG TRUNG ĐẸP - 3PN - 2WC - FULL NỘI THẤT XỊN - SÀN GỖ - THIẾT BỊ VỆ SINH CAO CẤP - VÀO Ở LUÔN. + CĂN GÓC ĐẦU HỒI 3 MẶT THOÁNG SÁNG - BAN CÔNG VIEW SÂN CHƠI, CÔNG VIÊN, HỒ ĐIỀU HÒA. + GIÁ CHÀO BÁN 6.68 TỶ (CÓ BAO SỔ). + LIÊN HỆ: *** LÀM VIỆC CHÍNH CHỦ, MIỄN TRUNG GIAN, MÔI GIỚI LÀM PHIỀN.",88.68,75327018.49345963,Hà Nội,Quận Bắc Từ Liêm,Phường Phú Diễn,21.047768,105.76153,6,3,2,,1,2,,1778741840000,1,1,0,0,0,0,1,0,1,0
132336291,chotot_gateway,https://www.chotot.com/132336291.htm,6450000000.0,6.45,Căn hộ/Chung cư,False,"Căn góc tòa i5 Imperia. Diện tích 76m² với 3 phòng ngủ, 2wc.","Bán căn hộ tại tòa i5 Imperi, gần nhà để xe nổi Parking Zone 4 Căn góc 76m² với 3 phòng ngủ, 2wc, phòng khách rộng tãi Tầng trung, ban công thoáng mát, view Thiên Đường Bảo Sơn không bị chắn Sẵn sổ đỏ, full nội thất như ảnh Giá bán: 6,45 tỷ thu về Liên hệ: ***",76.0,84868421.05263157,Hà Nội,Quận Nam Từ Liêm,Phường Tây Mỗ,21.008852,105.74392,6,3,2,,2,2,,1778741764000,1,1,0,0,1,0,0,0,1,0
132381714,chotot_gateway,https://www.chotot.com/132381714.htm,4700000000.0,4.7,Căn hộ/Chung cư,False,"SỔ HỒNG LÂU DÀI - 4,7 TỶ - 58M - 2 NGỦ - 2 WC - TẠI KĐT TÂY NAM LĐ","Dự án: Thông tin chi tiết: 🏠 THÔNG TIN CĂN HỘ: ✅ Toà đẹp - tầng đẹp ✅ Sửa mới sạch đẹp - nội thất như hình ✅ Diện tích: 58m2 - 2 ngủ - 2 vệ sinh 🛒TIỆN ÍCH XUNG QUANH (TRONG BÁN KÍNH 1KM) ✅ Hệ thống trường học liên cấp: Mầm non, tiểu học, THCS ✅ Gần Bệnh viện Đại học Y Dược Hà Nội – chi nhánh Linh Đàm ✅ Công viên cây xanh, hồ điều hòa rộng rãi ✅ Đầy đủ tiện ích giải trí: Rạp chiếu phim, sân bóng, bể bơi bốn mùa... ✅ Siêu thị, chợ dân sinh, cửa hàng tiện lợi ngay gần nhà ✅ Kết nối giao thông thuận tiện: Vành đai 3, cao tốc trên cao, QL1A, bến xe Nước Ngầm, Giáp Bát… 🎯 PHÙ HỢP VỚI ✅ Anh/chị làm việc tại khu vực Hoàng Mai, Hai Bà Trưng và lân cận ✅Khách mua ở lâu dài hoặc đầu tư cho thuê sinh lời ổn định #bancanho2ngu #canhosodo #banchungcu #canhofullnoithat #chungcugiatot #chungculinhdam",58.0,81034482.7586207,Hà Nội,Quận Hoàng Mai,Phường Đại Kim,20.98009,105.81885,6,2,2,,1,2,,1778741242000,0,0,0,0,1,0,0,1,0,1
132332351,chotot_gateway,https://www.chotot.com/132332351.htm,5200000000.0,5.2,Căn hộ/Chung cư,False,Bán chung cư BQP - Bùi Xương Trạch - 70m2 - 2 Ngủ - 2Wc - Chỉ 5.2 tỷ,"+ Căn hộ chung cư tòa C14 - BQP làm.CĐT xây dựng cho Chiến sỹ PKKQ + Vị trí cực đẹp tiếp giáp giữa Thanh Xuân vs Hoàng Mai. + Diện tích 70m2 - 2 Ngủ - 2Wc + Phí dịch vụ 350k/tháng, Slot Ô tô 800k/tháng + Thích hợp vs hộ gia đình. Nhà còn như mới, vào ở 2021. + Pháp lý chuẩn sổ đỏ chính chủ giao dịch ngay",70.0,74285714.28571428,Hà Nội,Quận Hoàng Mai,Phường Định Công,20.98369,105.82034,6,2,2,,,2,,1778740622000,0,0,0,0,1,1,0,1,0,0
132331192,chotot_gateway,https://www.chotot.com/132331192.htm,4500000000.0,4.5,Căn hộ/Chung cư,False,Bán căn hộ 2PN - 1WC diện tích 55m². Full đồ sẵn sổ,"Chính chủ cần bán gấp căn hộ tại Vinhomes Smart City. Diện tích 55m² với 2 phòng ngủ, 1wc, phòng khách rộng rãi, ban công thoáng. Tầng trung, ban công Đông Bắc mát mẻ, không bị nóng. Nhà full nội thất đẹp, sẵn sổ. Giá bán: 4,5 tỷ. Liên hệ xem nhà: ***",55.0,81818181.81818181,Hà Nội,Quận Nam Từ Liêm,Phường Tây Mỗ,21.01006,105.7404,6,2,1,,2,2,,1778740561000,1,1,0,0,0,0,0,0,0,0
132208802,chotot_gateway,https://www.chotot.com/132208802.htm,2180000000.0,2.18,Căn hộ/Chung cư,False,Chính chủ bán CCMN 15/60 ngõ 328 Nguyễn Trãi - 65m2 - 2 Ngủ - 2.18 tỷ,"Gia đình chuyển đổi mục đích cần bán căn hộ CCMN - 65m2 - 2 Ngủ, tại ngõ 328 Nguyễn Trãi - Thanh Xuân. + Vị trí đắc địa, đối diện KĐT Masteri Cao- Xà- Lá đang xây dựng, tương lai rạng ngời. Gần ĐH KHTN-NV chỉ 500m. Thích hợp hộ gia đình nhỏ hoặc Sinh viên . + Dòng tiền đang cho thuê hàng tháng 8tr/tháng + Nhà tầng 6 thoáng 3 bên, thang máy mới xịn sò chạy vù vù. + Ưu điểm nữa có sổ hồng riêng (Đồng sở hữu) - Mua bán Vi bằng Liên hệ chính chủ để mua bán giao dịch",65.0,33538461.53846154,Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,20.991968,105.803566,6,2,1,,2,2,,1778733543000,0,0,0,0,1,0,0,1,0,0
130081678,chotot_gateway,https://www.chotot.com/130081678.htm,6300000000.0,6.3,Căn hộ/Chung cư,False,BÁN CĂN HỘ CHUNG CƯ CAO CẤP IRIS GARDEN,"Bán căn hộ chung cư tại Iris Garden tầng 12B09 có diện tích 61,4m gồm; 2 ngủ, 2wc, khách, bếp full đồ hiện đại, mới. Ban công hướng Nam, cửa hướng Tây Bắc. Sổ đỏ chính chủ. Giá 6,3 tỷ. (đến xem điện thoại trước)",61.4,102605863.1921824,Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 1,21.02869,105.7667,6,2,2,,,1,,1778733543000,1,1,0,0,1,0,1,1,0,0
132378053,chotot_gateway,https://www.chotot.com/132378053.htm,3600000000.0,3.6,Căn hộ/Chung cư,False,3 tỷ x bán gấp căn 2 ngủ Mipec Tầng 15 view thoáng mát Kiến Hưng,"3 tỷ x bán gấp căn 2 ngủ Mipec Tầng 15 view thoáng mát Kiến Hưng gần Hà Cầu Xa La ☎️ *** ✨ Căn hộ sạch đẹp, đón gió cực thích ✨ Công năng đủ đầy cho gia đình trẻ ✨ Khu dân cư đông đúc, tiện sinh hoạt ✨ Gần Văn Phú, Quang Trung, Tô Hiệu ✨ Di chuyển Thanh Hà, Phúc La rất gần ✨ Giá tốt khu vực, thiện chí thương lượng ☎️ Nhà đất Kim Thương #Thương*** #Hàđông #VănQuán #BấtđộngsảnHàđông #TôHiệu #HàCầu #KiếnHưng #Xala",60.0,60000000.0,Hà Nội,Quận Hà Đông,Phường Kiến Hưng,20.946255,105.78981,,2,,,,,,1778731638000,0,0,0,1,0,0,0,0,0,0
131813001,chotot_gateway,https://www.chotot.com/131813001.htm,7500000000.0,7.5,Căn hộ/Chung cư,False,Bán Chung Cư Võ Chí Công full nội thất73m giá 7.5 tỷ,"💥💥💥QUY HOẠCH ỔN ĐỊNH , FULL NỘI THẤT,SẴN Ở 2 PHÒNG NGỦ 2 WC,NHÀ ĐẸP 73M CHỈ 7, 5TỶ 👉 Nhà mặt đường Võ Chí Công,đối diện Lote Tây Hồ, quy hoạch ổn định,giao thông thuận tiện , an ninh tốt, vài bước ra các các sở ban ngành cơ quan đầu não quận Tây Hồ, gần viện Tim, 10 phút lên sân bay 👉 Nhà đẹp full nội thất, khách mua về ở luôn không lo dính dự án 👉 Nhà lô góc,View cầu Nhật Tân 👉 Chung cư 2pn 2wc, nội thất cơ bản,cửa chính hướng Tây Nam, ban công hướng Đông Bắc -Nguồn gốc rõ ràng, sẵn sàng giao dịch ngay. -☎️Lh: *** Em PHÚC Xem Nhà Như Ý Miễn Phí.",73.0,102739726.02739726,Hà Nội,Quận Tây Hồ,Phường Phú Thượng,21.09029,105.79268,6,2,2,,1,,,1778730231000,1,1,0,0,0,0,0,0,1,0
